latitude,longitude,elevation,station_name,year,month,tavg,tmax,tmin,prcp
16.9667,7.9833,501.0,Agadez,1998,4,,,,0.5
16.9667,7.9833,501.0,Agadez,1998,5,36.7,45.0,29.5,2.0
16.9667,7.9833,501.0,Agadez,1998,6,35.0,41.2,28.9,
16.9667,7.9833,501.0,Agadez,1998,7,,,,37.0
16.9667,7.9833,501.0,Agadez,1998,8,30.8,39.0,25.8,79.0
16.9667,7.9833,501.0,Agadez,1998,9,30.7,38.1,25.3,78.0
16.9667,7.9833,501.0,Agadez,1998,10,31.7,38.4,25.1,0.0
16.9667,7.9833,501.0,Agadez,1998,11,26.4,33.9,18.6,0.0
16.9667,7.9833,501.0,Agadez,1998,12,22.4,29.8,14.8,0.0
16.9667,7.9833,501.0,Agadez,1999,1,21.3,29.2,13.3,0.0
16.9667,7.9833,501.0,Agadez,1999,2,24.2,31.8,16.4,0.0
16.9667,7.9833,501.0,Agadez,1999,3,30.3,38.0,21.7,0.0
16.9667,7.9833,501.0,Agadez,1999,4,32.9,39.9,25.1,0.0
16.9667,7.9833,501.0,Agadez,1999,5,34.0,40.1,26.2,3.0
16.9667,7.9833,501.0,Agadez,1999,6,34.9,41.6,27.5,0.0
16.9667,7.9833,501.0,Agadez,1999,7,31.8,38.8,25.2,87.0
16.9667,7.9833,501.0,Agadez,1999,8,28.8,35.3,23.7,122.0
16.9667,7.9833,501.0,Agadez,1999,9,31.8,39.4,25.2,7.0
16.9667,7.9833,501.0,Agadez,1999,10,30.6,,,0.0
16.9667,7.9833,501.0,Agadez,1999,11,26.2,33.6,18.3,0.0
16.9667,7.9833,501.0,Agadez,1999,12,,,,0.0
16.9667,7.9833,501.0,Agadez,2000,1,,,,0.5
16.9667,7.9833,501.0,Agadez,2000,2,20.3,27.5,12.9,0.0
16.9667,7.9833,501.0,Agadez,2000,3,26.3,34.1,17.5,0.0
16.9667,7.9833,501.0,Agadez,2000,4,32.7,41.1,24.2,0.0
16.9667,7.9833,501.0,Agadez,2000,6,33.9,41.0,23.6,37.0
16.9667,7.9833,501.0,Agadez,2000,7,33.0,,,38.0
16.9667,7.9833,501.0,Agadez,2000,8,32.8,39.5,25.9,15.0
16.9667,7.9833,501.0,Agadez,2000,9,32.7,40.2,25.5,4.0
16.9667,7.9833,501.0,Agadez,2000,10,30.5,37.5,23.2,0.0
16.9667,7.9833,501.0,Agadez,2000,11,25.2,,,0.0
16.9667,7.9833,501.0,Agadez,2000,12,21.2,28.7,14.3,0.0
16.9667,7.9833,501.0,Agadez,2001,1,20.5,28.6,12.1,0.0
16.9667,7.9833,501.0,Agadez,2001,2,21.8,29.6,13.2,0.0
16.9667,7.9833,501.0,Agadez,2001,3,27.7,36.0,18.5,0.0
16.9667,7.9833,501.0,Agadez,2001,4,33.1,40.4,25.3,0.0
16.9667,7.9833,501.0,Agadez,2001,5,34.6,,,0.5
16.9667,7.9833,501.0,Agadez,2001,6,33.9,41.2,27.1,9.0
16.9667,7.9833,501.0,Agadez,2001,7,,,,30.0
16.9667,7.9833,501.0,Agadez,2001,8,31.2,38.7,27.6,31.0
16.9667,7.9833,501.0,Agadez,2001,9,32.9,40.5,26.5,4.0
16.9667,7.9833,501.0,Agadez,2001,10,29.7,36.4,22.6,0.0
16.9667,7.9833,501.0,Agadez,2001,11,25.3,33.3,17.1,0.0
16.9667,7.9833,501.0,Agadez,2001,12,23.0,30.8,,0.0
16.9667,7.9833,501.0,Agadez,2002,1,19.0,,,0.0
16.9667,7.9833,501.0,Agadez,2002,2,22.2,30.4,13.2,0.0
16.9667,7.9833,501.0,Agadez,2002,3,28.5,36.4,20.2,0.0
16.9667,7.9833,501.0,Agadez,2002,4,33.7,41.0,25.7,0.0
16.9667,7.9833,501.0,Agadez,2002,5,35.1,42.6,26.8,0.0
16.9667,7.9833,501.0,Agadez,2002,6,34.8,,,7.0
16.9667,7.9833,501.0,Agadez,2002,7,33.0,40.3,26.6,42.0
16.9667,7.9833,501.0,Agadez,2002,8,30.9,38.5,24.8,73.0
16.9667,7.9833,501.0,Agadez,2002,9,33.2,40.6,26.5,7.0
16.9667,7.9833,501.0,Agadez,2002,10,30.3,36.8,23.3,0.5
16.9667,7.9833,501.0,Agadez,2002,11,25.8,33.5,18.1,0.0
16.9667,7.9833,501.0,Agadez,2002,12,22.8,30.4,14.4,0.0
16.9667,7.9833,501.0,Agadez,2003,1,21.6,29.8,13.3,0.0
16.9667,7.9833,501.0,Agadez,2003,2,24.8,,,0.0
16.9667,7.9833,501.0,Agadez,2003,3,26.5,34.5,,0.0
16.9667,7.9833,501.0,Agadez,2003,4,32.7,40.4,25.1,0.5
16.9667,7.9833,501.0,Agadez,2003,5,33.5,41.5,24.7,0.0
16.9667,7.9833,501.0,Agadez,2003,6,33.9,40.8,27.9,4.0
16.9667,7.9833,501.0,Agadez,2003,8,31.4,37.5,,104.0
16.9667,7.9833,501.0,Agadez,2003,9,32.1,39.1,25.8,2.0
16.9667,7.9833,501.0,Agadez,2003,10,31.5,,,0.0
16.9667,7.9833,501.0,Agadez,2003,11,27.1,34.6,19.1,0.0
16.9667,7.9833,501.0,Agadez,2003,12,21.4,29.3,13.7,0.0
16.9667,7.9833,501.0,Agadez,2004,1,21.6,29.4,13.9,0.0
16.9667,7.9833,501.0,Agadez,2004,2,22.9,30.2,15.4,0.0
16.9667,7.9833,501.0,Agadez,2004,3,26.0,33.6,17.6,0.0
16.9667,7.9833,501.0,Agadez,2004,4,33.2,40.7,25.2,0.0
16.9667,7.9833,501.0,Agadez,2004,5,36.3,43.3,,8.0
16.9667,7.9833,501.0,Agadez,2004,6,34.9,42.1,,2.0
16.9667,7.9833,501.0,Agadez,2004,7,32.2,39.1,26.2,105.0
16.9667,7.9833,501.0,Agadez,2004,8,31.2,38.3,25.5,39.0
16.9667,7.9833,501.0,Agadez,2004,9,32.8,40.0,25.5,5.0
16.9667,7.9833,501.0,Agadez,2004,10,30.9,38.3,22.9,0.0
16.9667,7.9833,501.0,Agadez,2004,11,27.0,34.6,19.2,0.0
16.9667,7.9833,501.0,Agadez,2004,12,23.1,31.0,15.0,0.0
16.9667,7.9833,501.0,Agadez,2005,1,19.8,26.8,12.5,0.0
16.9667,7.9833,501.0,Agadez,2005,2,28.2,35.2,21.1,0.5
16.9667,7.9833,501.0,Agadez,2005,3,30.5,,,0.0
16.9667,7.9833,501.0,Agadez,2005,4,32.8,40.6,24.3,0.0
16.9667,7.9833,501.0,Agadez,2005,5,33.6,41.2,,29.0
16.9667,7.9833,501.0,Agadez,2005,6,33.8,40.1,27.9,11.0
16.9667,7.9833,501.0,Agadez,2005,7,32.2,,,26.0
16.9667,7.9833,501.0,Agadez,2005,8,31.3,38.5,24.8,60.0
16.9667,7.9833,501.0,Agadez,2005,9,32.6,38.8,25.0,21.0
16.9667,7.9833,501.0,Agadez,2005,10,30.3,,,0.0
16.9667,7.9833,501.0,Agadez,2005,11,25.9,33.4,17.7,0.0
16.9667,7.9833,501.0,Agadez,2005,12,23.5,,,0.0
16.9667,7.9833,501.0,Agadez,2006,1,23.3,,,0.0
16.9667,7.9833,501.0,Agadez,2006,2,26.8,34.6,18.6,0.0
16.9667,7.9833,501.0,Agadez,2006,3,28.8,36.7,19.9,0.0
16.9667,7.9833,501.0,Agadez,2006,4,31.3,38.8,22.5,0.0
16.9667,7.9833,501.0,Agadez,2006,5,34.9,41.9,27.3,0.0
16.9667,7.9833,501.0,Agadez,2006,6,34.5,42.4,28.4,0.5
16.9667,7.9833,501.0,Agadez,2006,7,33.6,41.1,26.9,21.0
16.9667,7.9833,501.0,Agadez,2006,8,30.5,,,75.0
16.9667,7.9833,501.0,Agadez,2006,9,32.0,39.4,25.3,55.0
16.9667,7.9833,501.0,Agadez,2006,10,30.8,,,0.5
16.9667,7.9833,501.0,Agadez,2006,11,23.8,31.0,16.1,0.0
16.9667,7.9833,501.0,Agadez,2006,12,20.2,27.6,12.5,0.0
16.9667,7.9833,501.0,Agadez,2007,1,19.6,27.3,11.9,0.0
16.9667,7.9833,501.0,Agadez,2007,2,24.4,32.7,15.6,0.0
16.9667,7.9833,501.0,Agadez,2007,3,27.4,,,0.0
16.9667,7.9833,501.0,Agadez,2007,4,33.8,41.5,,0.0
16.9667,7.9833,501.0,Agadez,2007,5,35.7,42.5,28.7,2.0
16.9667,7.9833,501.0,Agadez,2007,6,34.8,41.6,27.6,13.0
16.9667,7.9833,501.0,Agadez,2007,7,32.1,38.9,25.9,44.0
16.9667,7.9833,501.0,Agadez,2007,8,30.8,,,151.0
16.9667,7.9833,501.0,Agadez,2007,9,31.8,,,30.0
16.9667,7.9833,501.0,Agadez,2007,10,29.0,,,0.0
16.9667,7.9833,501.0,Agadez,2007,11,25.0,,,0.0
16.9667,7.9833,501.0,Agadez,2007,12,22.2,29.8,14.5,0.0
16.9667,7.9833,501.0,Agadez,2008,1,18.1,25.4,10.7,0.0
16.9667,7.9833,501.0,Agadez,2008,3,28.9,37.1,19.8,0.0
16.9667,7.9833,501.0,Agadez,2008,6,,,,13.0
16.9667,7.9833,501.0,Agadez,2008,7,31.9,39.2,25.1,37.0
16.9667,7.9833,501.0,Agadez,2008,8,32.0,38.4,25.6,57.0
16.9667,7.9833,501.0,Agadez,2008,9,32.4,38.6,26.2,14.0
16.9667,7.9833,501.0,Agadez,2008,10,31.1,37.9,23.6,0.0
16.9667,7.9833,501.0,Agadez,2008,11,26.2,34.2,17.5,0.0
16.9667,7.9833,501.0,Agadez,2008,12,23.2,31.5,15.3,0.0
16.9667,7.9833,501.0,Agadez,2009,1,22.3,30.4,14.2,0.0
16.9667,7.9833,501.0,Agadez,2009,2,26.3,34.2,18.0,0.0
16.9667,7.9833,501.0,Agadez,2009,3,28.5,35.9,20.7,0.0
16.9667,7.9833,501.0,Agadez,2009,4,34.7,41.8,26.4,0.0
16.9667,7.9833,501.0,Agadez,2009,5,34.4,41.3,26.1,9.0
16.9667,7.9833,501.0,Agadez,2009,6,35.6,42.6,28.4,0.5
16.9667,7.9833,501.0,Agadez,2009,7,33.2,40.8,26.5,21.0
16.9667,7.9833,501.0,Agadez,2009,8,31.6,39.3,25.0,76.0
16.9667,7.9833,501.0,Agadez,2009,9,33.2,40.0,26.7,56.0
16.9667,7.9833,501.0,Agadez,2009,10,,,,
16.9667,7.9833,501.0,Agadez,2009,11,26.0,33.4,,0.0
16.9667,7.9833,501.0,Agadez,2009,12,23.6,31.5,14.9,0.0
16.9667,7.9833,501.0,Agadez,2010,1,23.2,31.3,14.3,0.0
16.9667,7.9833,501.0,Agadez,2010,2,27.4,35.8,19.0,
16.9667,7.9833,501.0,Agadez,2010,3,28.8,36.5,19.6,0.0
16.9667,7.9833,501.0,Agadez,2010,4,34.0,41.3,26.8,0.0
16.9667,7.9833,501.0,Agadez,2010,5,36.7,43.3,29.1,0.5
16.9667,7.9833,501.0,Agadez,2010,6,35.4,42.4,28.8,9.0
16.9667,7.9833,501.0,Agadez,2010,7,31.6,38.3,25.2,125.0
16.9667,7.9833,501.0,Agadez,2010,8,31.6,38.2,25.8,39.0
16.9667,7.9833,501.0,Agadez,2010,9,32.3,39.2,25.3,14.0
16.9667,7.9833,501.0,Agadez,2010,10,33.0,40.2,25.3,0.0
16.9667,7.9833,501.0,Agadez,2010,11,28.4,36.2,20.2,0.0
16.9667,7.9833,501.0,Agadez,2010,12,22.5,30.8,14.2,0.0
16.9667,7.9833,501.0,Agadez,2011,1,20.8,28.4,12.5,0.0
16.9667,7.9833,501.0,Agadez,2011,2,26.9,34.0,19.3,0.5
16.9667,7.9833,501.0,Agadez,2011,3,30.8,38.1,23.5,0.0
16.9667,7.9833,501.0,Agadez,2011,4,32.6,39.7,24.3,0.0
16.9667,7.9833,501.0,Agadez,2011,5,35.2,42.4,27.3,42.0
16.9667,7.9833,501.0,Agadez,2011,6,35.0,42.3,27.5,17.0
16.9667,7.9833,501.0,Agadez,2011,7,32.8,40.4,26.1,24.0
16.9667,7.9833,501.0,Agadez,2011,8,31.4,39.0,24.9,66.0
16.9667,7.9833,501.0,Agadez,2011,9,33.1,40.4,26.2,6.0
16.9667,7.9833,501.0,Agadez,2011,10,31.9,38.8,24.2,0.5
16.9667,7.9833,501.0,Agadez,2011,11,25.7,33.7,16.8,0.0
16.9667,7.9833,501.0,Agadez,2011,12,20.6,28.5,12.3,0.0
16.9667,7.9833,501.0,Agadez,2012,1,20.7,28.4,12.0,0.0
16.9667,7.9833,501.0,Agadez,2012,2,26.4,34.2,18.4,0.0
16.9667,7.9833,501.0,Agadez,2012,3,26.4,34.2,17.9,0.0
16.9667,7.9833,501.0,Agadez,2012,4,34.9,42.2,26.5,0.0
16.9667,7.9833,501.0,Agadez,2012,5,35.8,42.5,28.2,2.0
16.9667,7.9833,501.0,Agadez,2012,6,35.2,42.2,28.2,6.0
16.9667,7.9833,501.0,Agadez,2012,7,31.8,39.3,25.4,84.0
16.9667,7.9833,501.0,Agadez,2012,8,31.9,37.6,24.2,69.0
16.9667,7.9833,501.0,Agadez,2012,9,32.0,39.2,25.7,47.0
16.9667,7.9833,501.0,Agadez,2012,10,31.6,39.2,24.1,0.0
16.9667,7.9833,501.0,Agadez,2012,11,28.2,35.8,20.6,0.0
16.9667,7.9833,501.0,Agadez,2012,12,22.8,31.0,14.6,0.0
16.9667,7.9833,501.0,Agadez,2013,1,21.7,29.6,13.5,0.0
16.9667,7.9833,501.0,Agadez,2013,2,25.3,33.3,17.2,0.0
16.9667,7.9833,501.0,Agadez,2013,3,31.0,40.5,23.3,0.0
16.9667,7.9833,501.0,Agadez,2013,4,32.5,40.2,24.7,3.0
16.9667,7.9833,501.0,Agadez,2013,5,36.2,43.5,28.4,0.0
16.9667,7.9833,501.0,Agadez,2013,6,35.5,43.4,28.2,4.0
16.9667,7.9833,501.0,Agadez,2013,7,32.6,40.8,25.6,62.0
16.9667,7.9833,501.0,Agadez,2013,8,29.9,37.1,24.3,135.0
16.9667,7.9833,501.0,Agadez,2013,9,33.0,40.1,26.5,4.0
16.9667,7.9833,501.0,Agadez,2013,10,30.6,38.1,23.0,0.0
16.9667,7.9833,501.0,Agadez,2013,11,27.1,35.6,18.9,0.0
16.9667,7.9833,501.0,Agadez,2013,12,22.4,29.0,14.6,0.0
16.9667,7.9833,501.0,Agadez,2014,1,22.9,30.0,14.5,0.0
16.9667,7.9833,501.0,Agadez,2014,2,23.6,31.5,15.4,0.5
16.9667,7.9833,501.0,Agadez,2014,3,28.8,37.2,20.1,0.0
16.9667,7.9833,501.0,Agadez,2014,4,32.9,40.3,24.7,1.0
16.9667,7.9833,501.0,Agadez,2014,5,34.8,42.1,27.9,4.0
16.9667,7.9833,501.0,Agadez,2014,6,36.4,43.7,28.7,5.0
16.9667,7.9833,501.0,Agadez,2014,7,33.9,41.5,27.2,9.0
16.9667,7.9833,501.0,Agadez,2014,8,30.9,38.6,24.7,66.0
16.9667,7.9833,501.0,Agadez,2014,9,32.7,40.2,25.5,17.0
16.9667,7.9833,501.0,Agadez,2014,10,31.0,38.6,23.2,0.0
16.9667,7.9833,501.0,Agadez,2014,11,27.2,35.0,19.4,0.0
16.9667,7.9833,501.0,Agadez,2014,12,21.8,29.7,13.9,0.0
16.9667,7.9833,501.0,Agadez,2015,1,19.9,27.4,12.5,0.0
16.9667,7.9833,501.0,Agadez,2015,2,25.7,34.4,17.0,0.0
16.9667,7.9833,501.0,Agadez,2015,3,28.1,35.4,20.6,0.0
16.9667,7.9833,501.0,Agadez,2015,4,29.8,38.0,20.3,0.0
16.9667,7.9833,501.0,Agadez,2015,5,35.2,42.8,26.5,0.5
16.9667,7.9833,501.0,Agadez,2015,6,36.1,43.6,28.8,2.0
16.9667,7.9833,501.0,Agadez,2015,7,32.8,40.2,26.3,82.0
16.9667,7.9833,501.0,Agadez,2015,8,31.0,37.9,25.0,115.0
16.9667,7.9833,501.0,Agadez,2015,9,,,,16.0
16.9667,7.9833,501.0,Agadez,2015,10,32.7,39.9,25.0,0.0
16.9667,7.9833,501.0,Agadez,2015,11,25.6,33.2,17.4,0.0
16.9667,7.9833,501.0,Agadez,2015,12,18.9,26.0,11.3,0.0
16.9667,7.9833,501.0,Agadez,2016,1,20.0,27.3,12.7,0.0
16.9667,7.9833,501.0,Agadez,2016,2,24.0,31.7,15.7,0.0
16.9667,7.9833,501.0,Agadez,2016,3,30.3,37.4,23.1,0.0
16.9667,7.9833,501.0,Agadez,2016,4,34.9,42.1,27.1,0.0
16.9667,7.9833,501.0,Agadez,2016,5,35.9,43.0,28.7,22.0
16.9667,7.9833,501.0,Agadez,2016,6,34.5,41.3,28.1,30.0
16.9667,7.9833,501.0,Agadez,2016,7,31.8,38.9,25.6,83.0
16.9667,7.9833,501.0,Agadez,2016,8,31.7,38.5,25.8,44.0
16.9667,7.9833,501.0,Agadez,2016,9,33.2,40.4,26.5,17.0
16.9667,7.9833,501.0,Agadez,2016,10,31.0,38.2,23.5,0.0
16.9667,7.9833,501.0,Agadez,2016,11,26.9,34.9,19.2,0.0
16.9667,7.9833,501.0,Agadez,2016,12,23.2,30.0,16.6,0.0
16.9667,7.9833,501.0,Agadez,2017,1,21.6,29.4,13.8,0.0
16.9667,7.9833,501.0,Agadez,2017,2,23.0,30.7,15.6,0.0
16.9667,7.9833,501.0,Agadez,2017,3,28.4,36.5,19.4,0.0
16.9667,7.9833,501.0,Agadez,2017,4,32.0,39.4,24.1,0.0
16.9667,7.9833,501.0,Agadez,2017,5,35.2,42.6,27.7,8.0
16.9667,7.9833,501.0,Agadez,2017,6,34.4,41.1,28.6,23.0
16.9667,7.9833,501.0,Agadez,2017,7,31.9,38.7,26.2,37.0
16.9667,7.9833,501.0,Agadez,2017,8,31.9,38.7,26.2,37.0
16.9667,7.9833,501.0,Agadez,2017,9,33.1,40.8,26.2,7.0
16.9667,7.9833,501.0,Agadez,2017,10,29.0,37.6,22.6,0.0
16.9667,7.9833,501.0,Agadez,2017,11,25.0,33.2,17.3,0.0
16.9667,7.9833,501.0,Agadez,2017,12,22.3,29.3,14.7,0.0
16.9667,7.9833,501.0,Agadez,2018,1,20.0,27.6,12.1,0.0
16.9667,7.9833,501.0,Agadez,2018,2,25.5,33.4,17.1,0.0
16.9667,7.9833,501.0,Agadez,2018,3,29.8,37.9,21.2,0.0
16.9667,7.9833,501.0,Agadez,2018,4,33.3,40.9,24.6,0.0
16.9667,7.9833,501.0,Agadez,2018,5,36.1,43.7,28.1,2.0
16.9667,7.9833,501.0,Agadez,2018,6,35.2,41.8,28.2,5.0
16.9667,7.9833,501.0,Agadez,2018,7,32.2,39.5,26.1,108.0
16.9667,7.9833,501.0,Agadez,2018,8,29.9,36.7,24.3,73.0
16.9667,7.9833,501.0,Agadez,2018,9,32.5,39.7,26.3,5.0
16.9667,7.9833,501.0,Agadez,2018,10,32.9,40.2,25.7,6.0
16.9667,7.9833,501.0,Agadez,2018,11,26.3,34.4,18.2,0.0
16.9667,7.9833,501.0,Agadez,2018,12,20.3,27.8,12.7,0.0
16.9667,7.9833,501.0,Agadez,2019,1,20.0,28.1,12.1,0.0
16.9667,7.9833,501.0,Agadez,2019,2,21.7,29.3,14.1,0.0
16.9667,7.9833,501.0,Agadez,2019,3,28.6,35.9,21.4,0.0
16.9667,7.9833,501.0,Agadez,2019,4,32.5,40.2,24.8,0.0
16.9667,7.9833,501.0,Agadez,2019,5,35.3,42.7,27.9,4.0
16.9667,7.9833,501.0,Agadez,2019,6,35.3,42.0,28.6,17.0
16.9667,7.9833,501.0,Agadez,2019,7,32.3,39.8,26.3,63.0
16.9667,7.9833,501.0,Agadez,2019,8,29.7,36.4,24.7,134.0
16.9667,7.9833,501.0,Agadez,2019,9,32.6,39.8,26.3,29.0
16.9667,7.9833,501.0,Agadez,2019,10,31.5,38.6,25.4,19.0
16.9667,7.9833,501.0,Agadez,2019,11,28.4,36.4,20.5,0.0
16.9667,7.9833,501.0,Agadez,2019,12,21.4,29.3,13.2,0.0
16.9667,7.9833,501.0,Agadez,2020,1,19.9,27.4,13.2,0.0
16.9667,7.9833,501.0,Agadez,2020,2,22.9,31.1,14.4,0.0
16.9667,7.9833,501.0,Agadez,2020,3,28.7,36.9,20.4,0.0
16.9667,7.9833,501.0,Agadez,2020,4,34.0,42.0,25.9,0.0
16.9667,7.9833,501.0,Agadez,2020,5,35.2,42.1,28.2,9.0
16.9667,7.9833,501.0,Agadez,2020,6,35.4,42.9,28.4,32.0
16.9667,7.9833,501.0,Agadez,2020,7,31.8,39.0,26.2,60.0
16.9667,7.9833,501.0,Agadez,2020,8,29.8,36.4,25.1,113.0
16.9667,7.9833,501.0,Agadez,2020,9,31.6,38.9,25.8,33.0
16.9667,7.9833,501.0,Agadez,2020,10,30.9,38.4,23.5,1.0
16.9667,7.9833,501.0,Agadez,2020,11,24.6,32.0,17.2,0.0
16.9667,7.9833,501.0,Agadez,2020,12,24.4,32.4,16.3,0.0
16.9667,7.9833,501.0,Agadez,2021,1,23.2,31.9,14.6,0.0
16.9667,7.9833,501.0,Agadez,2021,2,22.0,30.3,14.0,0.0
16.9667,7.9833,501.0,Agadez,2021,3,28.5,36.3,21.1,0.0
16.9667,7.9833,501.0,Agadez,2021,4,31.9,40.6,23.4,0.0
16.9667,7.9833,501.0,Agadez,2021,5,35.1,43.3,26.8,0.0
16.9667,7.9833,501.0,Agadez,2021,6,35.1,42.7,28.2,9.0
16.9667,7.9833,501.0,Agadez,2021,7,33.4,39.8,27.0,41.0
16.9667,7.9833,501.0,Agadez,2021,8,30.6,38.0,25.1,56.0
16.9667,7.9833,501.0,Agadez,2021,9,33.4,40.2,26.6,8.0
16.9667,7.9833,501.0,Agadez,2021,10,33.2,38.6,23.8,0.5
16.9667,7.9833,501.0,Agadez,2021,11,28.5,36.6,20.6,0.0
16.9667,7.9833,501.0,Agadez,2021,12,21.7,29.7,14.1,0.0
16.9667,7.9833,501.0,Agadez,2022,1,19.1,26.5,12.3,0.0
16.9667,7.9833,501.0,Agadez,2022,2,21.7,30.1,13.0,0.0
16.9667,7.9833,501.0,Agadez,2022,3,27.5,35.2,19.9,0.0
16.9667,7.9833,501.0,Agadez,2022,4,33.8,41.4,26.2,0.0
16.9667,7.9833,501.0,Agadez,2022,5,35.2,42.0,28.2,0.0
16.9667,7.9833,501.0,Agadez,2022,6,34.5,42.0,27.6,12.0
16.9667,7.9833,501.0,Agadez,2022,7,32.1,39.5,26.5,82.0
16.9667,7.9833,501.0,Agadez,2022,8,30.1,37.3,24.9,97.0
16.9667,7.9833,501.0,Agadez,2022,9,33.1,39.3,25.8,23.0
16.9667,7.9833,501.0,Agadez,2022,10,29.9,36.9,23.1,0.0
16.9667,7.9833,501.0,Agadez,2022,11,24.1,32.0,16.3,0.0
16.9667,7.9833,501.0,Agadez,2022,12,22.2,30.0,14.9,0.0
16.9667,7.9833,501.0,Agadez,2023,1,21.2,29.3,13.3,0.0
16.9667,7.9833,501.0,Agadez,2023,2,24.1,31.9,16.4,0.0
16.9667,7.9833,501.0,Agadez,2023,3,29.7,37.3,20.9,0.5
16.9667,7.9833,501.0,Agadez,2023,4,32.9,40.2,25.0,0.0
16.9667,7.9833,501.0,Agadez,2023,5,36.2,43.2,29.1,0.0
16.9667,7.9833,501.0,Agadez,2023,6,34.6,41.9,28.3,8.0
16.9667,7.9833,501.0,Agadez,2023,7,34.1,41.6,27.9,5.0
16.9667,7.9833,501.0,Agadez,2023,8,31.5,38.6,26.2,65.0
16.9667,7.9833,501.0,Agadez,2023,9,32.7,40.3,26.1,34.0
16.9667,7.9833,501.0,Agadez,2023,10,31.0,37.9,24.0,0.0
16.9667,7.9833,501.0,Agadez,2023,11,27.4,34.8,19.9,0.0
16.9667,7.9833,501.0,Agadez,2023,12,21.4,29.3,13.8,0.0
16.9667,7.9833,501.0,Agadez,2024,1,21.3,29.4,13.5,0.0
16.9667,7.9833,501.0,Agadez,2024,2,23.1,31.1,15.0,0.0
16.9667,7.9833,501.0,Agadez,2024,3,30.5,38.5,22.0,0.0
16.9667,7.9833,501.0,Agadez,2024,4,35.1,42.2,27.6,0.0
16.9667,7.9833,501.0,Agadez,2024,5,37.1,44.0,29.9,0.0
16.9667,7.9833,501.0,Agadez,2024,6,36.6,43.0,29.9,5.0
16.9667,7.9833,501.0,Agadez,2024,7,31.8,38.4,26.2,86.0
16.9667,7.9833,501.0,Agadez,2024,8,28.9,34.9,24.6,93.0
16.9667,7.9833,501.0,Agadez,2024,9,31.2,37.2,25.5,
16.9667,7.9833,501.0,Agadez,2024,10,31.0,38.1,24.0,0.0
16.9667,7.9833,501.0,Agadez,2024,11,23.7,31.2,16.2,0.0
16.9667,7.9833,501.0,Agadez,2024,12,21.0,28.5,12.6,0.0
16.9667,7.9833,501.0,Agadez,2025,1,22.0,29.6,14.5,0.0
16.9667,7.9833,501.0,Agadez,2025,2,24.4,32.2,16.7,0.0
16.9667,7.9833,501.0,Agadez,2025,3,30.9,38.8,22.4,0.0
16.9667,7.9833,501.0,Agadez,2025,4,32.4,40.3,23.4,0.0
16.9667,7.9833,501.0,Agadez,2025,5,35.5,42.6,28.1,0.0
16.9667,7.9833,501.0,Agadez,2025,6,34.9,41.6,28.2,4.0
16.9667,7.9833,501.0,Agadez,2025,7,32.0,38.8,26.2,84.5
16.9667,7.9833,501.0,Agadez,2025,8,30.2,36.4,25.2,
14.2,1.45,209.0,Tillabery,1994,1,24.0,31.9,,0.0
14.2,1.45,209.0,Tillabery,1994,2,26.9,35.2,,0.0
14.2,1.45,209.0,Tillabery,1994,3,31.9,,,0.0
14.2,1.45,209.0,Tillabery,1994,4,34.2,,,0.5
14.2,1.45,209.0,Tillabery,1994,5,34.4,42.0,,7.0
14.2,1.45,209.0,Tillabery,1994,6,32.6,,,36.0
14.2,1.45,209.0,Tillabery,1994,7,30.3,,,28.0
14.2,1.45,209.0,Tillabery,1994,8,27.9,33.0,,187.0
14.2,1.45,209.0,Tillabery,1994,9,30.1,,,103.0
14.2,1.45,209.0,Tillabery,1994,10,30.6,,,23.0
14.2,1.45,209.0,Tillabery,1994,11,28.3,,,0.0
14.2,1.45,209.0,Tillabery,1994,12,23.9,,,0.0
14.2,1.45,209.0,Tillabery,1995,1,22.8,,,0.0
14.2,1.45,209.0,Tillabery,1995,2,25.7,33.8,,0.0
14.2,1.45,209.0,Tillabery,1995,4,34.5,,,0.5
14.2,1.45,209.0,Tillabery,1995,5,34.9,42.2,,19.0
14.2,1.45,209.0,Tillabery,1995,6,33.2,40.2,,42.0
14.2,1.45,209.0,Tillabery,1995,7,30.3,35.8,,89.0
14.2,1.45,209.0,Tillabery,1995,8,28.6,,,242.0
14.2,1.45,209.0,Tillabery,1995,9,30.6,36.9,,25.0
14.2,1.45,209.0,Tillabery,1995,10,32.2,39.6,25.5,0.0
14.2,1.45,209.0,Tillabery,1995,11,28.5,36.5,,0.0
14.2,1.45,209.0,Tillabery,1995,12,27.1,35.2,,0.0
14.2,1.45,209.0,Tillabery,1996,1,26.6,,,0.0
14.2,1.45,209.0,Tillabery,1996,2,28.8,37.8,,0.0
14.2,1.45,209.0,Tillabery,1996,3,31.8,,,0.0
14.2,1.45,209.0,Tillabery,1996,4,33.3,,,0.5
14.2,1.45,209.0,Tillabery,1996,5,34.4,,,15.0
14.2,1.45,209.0,Tillabery,1996,6,32.5,38.6,,67.0
14.2,1.45,209.0,Tillabery,1996,7,30.8,,,110.0
14.2,1.45,209.0,Tillabery,1996,8,28.6,34.0,,137.0
14.2,1.45,209.0,Tillabery,1996,9,29.5,,,49.0
14.2,1.45,209.0,Tillabery,1996,10,30.7,38.6,,14.0
14.2,1.45,209.0,Tillabery,1996,11,27.0,35.5,18.7,0.0
14.2,1.45,209.0,Tillabery,1996,12,26.1,,,0.0
